id,street,houseNumber,zip,city,lat,lon,brand,features,mtsk-id,fuelBonus,partnerName,normalized brand
73,Augsburger Str.,32,87600,Kaufbeuren,47.88454,10.6367121,ARAL,"fastLane'
'mtsk'
'fuelBonus",64c8fc51-5476-4dbb-b7b3-b553ad84639a,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
74,Pulsnitzer Str.,31,1900,Großröhrsdorf,51.1513557,14.0202866,ARAL,"mtsk'
'fuelBonus'
'fastLane",600e29d9-51fc-413e-990e-7fa2583a118a,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
75,Ulmer Str.,13,89340,Leipheim,48.4458847,10.21254,ARAL,"mtsk'
'fuelBonus'
'fastLane",565bb678-387a-4aee-8cee-adf5d9065ff5,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,PRÄG
76,Oberstdorfer Str.,13,87435,Kempten,47.70613,10.3116608,ARAL,"mtsk'
'fuelBonus'
'fastLane",b2cb8124-b41c-4a39-983a-78c454a62294,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,PRÄG
77,Friedberger Str.,471/4,86161,Augsburg,48.35563,10.9190016,ARAL,"mtsk'
'fuelBonus'
'fastLane",303a89df-d225-4624-9bdf-0347fb994535,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,Aral
78,Günzburger Str.,54,89264,Weißenhorn,48.31183,10.1578522,ARAL,"fastLane'
'mtsk'
'fuelBonus",ee0a625e-b383-4ca0-9168-ce0c1e8333d2,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
79,Heisinger Str.,25,87463,Dietmannsried,47.8068428,10.2962856,ARAL,"fastLane'
'mtsk'
'fuelBonus",b1a4c862-e70a-431f-a168-b523f23f63a1,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
80,Deinbacher Str.,5,73527,Schwäbisch Gmünd,48.8164558,9.778075,ARAL,"fastLane'
'mtsk'
'fuelBonus",62bf8833-ad49-44cd-aaae-64a251641cb0,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
81,Österreicher Str.,64,1279,Dresden,51.021,13.8405008,ARAL,"mtsk'
'fuelBonus'
'fastLane",7fe3c975-298e-4cbd-9903-b9a2f35af8f0,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
82,Seestr.,1,83471,Schönau Am Königssee,47.592762,12.9874411,ARAL,"mtsk'
'fuelBonus'
'fastLane",4dd47f81-651f-46a3-a0a4-4dbd7fd87b41,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
83,Zum Apelstein,1,4158,Leipzig / Lindenthal,51.39355,12.3419638,ARAL,"mtsk'
'fuelBonus'
'fastLane",075b667a-cd7b-4257-b301-b0c39e1e1208,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
84,Leipziger Str.,266,34260,Kaufungen,51.28422,9.602628,ARAL,"fuelBonus'
'mtsk'
'fastLane",c7a7ca44-cea7-4983-a0c2-fd2deb7a88c7,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Aral
85,Fautenbacher Str.,22,77855,Achern,48.6285133,8.063374,ARAL,"mtsk'
'fuelBonus'
'fastLane",242f9d73-0e11-44ba-9d98-8f7a4abf0265,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
86,Portitzer Str.,71,4425,Taucha,51.38208,12.4776115,ARAL,"fastLane'
'mtsk'
'fuelBonus",2f529cc4-4ba1-4044-8128-36fa60faadf8,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
87,Boltensternstr.,350,50735,Köln,50.980299,6.970215,ARAL,"mtsk'
'fuelBonus'
'fastLane",3b9a6cd6-e0f1-441a-868a-3de40b2161c7,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Wilhelm Kleffmann KG,Aral
88,Neunkirchener Str.,2,7952,Pausa,50.58792,11.9981852,ARAL,"mtsk'
'fuelBonus'
'fastLane",83203fbe-0421-4f2f-922f-2c0bc958356d,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
89,Gartenallee,2,4827,Machern,51.3599,12.6169758,ARAL,"mtsk'
'fuelBonus'
'fastLane",168c3d3c-ef13-49d8-aadd-ef8668eae29c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
90,Schneeberger Str.,83a,8112,Wilkau-Haßlau,50.67328608,12.52775328,ARAL,"fastLane'
'mtsk'
'fuelBonus",49241ed5-714b-4118-92f1-b447cfd7e001,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
91,Donauwörther Str.,63,86653,Monheim,48.8367271,10.8451948,ARAL,"mtsk'
'fuelBonus'
'fastLane",0ef3e42f-1967-460e-b937-1beb2c8337b0,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
92,Freienhufener Str.,21,1983,Großräschen,51.5857735,14.0026836,ARAL,"fuelBonus'
'mtsk'
'fastLane",919d33d4-6c56-457b-aa72-4752a48730a7,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Aral
93,Ansbacher Str.,35,91560,Heilsbronn,49.3340263,10.7825584,ARAL,"mtsk'
'fuelBonus'
'fastLane",64635fc5-e7cf-4617-ac59-6d7d77a9696c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
94,Berliner Str.,170,45144,Essen,51.4524536,6.972793,ARAL,"fuelBonus'
'mtsk'
'fastLane",c7ff481f-7cb5-4413-be4b-bcf47fff29b1,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Aral
95,Riedlinger Str.,67,88422,Bad Buchau,48.0598946,9.594575,ARAL,"mtsk'
'fuelBonus'
'fastLane",474e9f37-17d9-4497-bbf2-dabc064cd69e,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Adolf Präg GmbH & Co. KG,ARAL
96,Düsseldorfer Str.,491,51061,Köln,50.98954,6.998822,ARAL,"fuelBonus'
'mtsk'
'fastLane",d84be30d-e46e-45ce-b05f-61fe80aa1502,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Wilhelm Kleffmann KG,Aral
97,Merscheider Str.,150,42699,Solingen,51.165339,7.025495,BFT,"mtsk'
'fuelBonus'
'fastLane",287f8a6d-e571-4b04-bc7e-e5183c29ae98,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Wilhelm Kleffmann KG,bft
98,Züricher Str.,46,28325,Bremen,53.0668,8.94228,BFT,"fuelBonus'
'mtsk'
'fastLane",840713af-85c7-4000-859f-d0a9f55cfd22,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
99,Friedrich-Karl-Str.,90,50735,Köln,50.974345,6.958375,BFT,"mtsk'
'fuelBonus'
'fastLane",e64618ea-c2ff-4f35-b8e3-642096606cf4,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Wilhelm Kleffmann KG,bft
100,Brunnenstr.,121,32584,Löhne,52.1851,8.69447,BFT,"fuelBonus'
'mtsk'
'fastLane",85e28717-925d-443e-9cb3-4e4b2901ef84,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
101,Neue Str.,3,37643,Negenborn,51.8848,9.56591,BFT,"fuelBonus'
'mtsk'
'fastLane",89e300cd-21b1-4d81-82aa-1a3ca44f2d58,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
102,Bahnhofstr.,46,32105,Bad Salzuflen,52.0813,8.74293,BFT,"fuelBonus'
'mtsk'
'fastLane",56710788-c131-4952-8d2d-46f3f331d7de,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
103,Wilhelmshöhe,3,56766,Auderath,50.19128374,7.017785311,BFT,"fuelBonus'
'mtsk'
'fastLane",e71e1bb6-e7b6-4597-ae83-7e8342579d05,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
104,Sebastianstr.,104,53474,Bad Neuenahr,50.5455,7.12072,BFT,"fuelBonus'
'mtsk'
'fastLane",21f995f7-2556-4817-b7b5-744db37ddb69,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
105,Gotenstr.,4,33647,Bielefeld,51.9894,8.51,BFT,"fuelBonus'
'mtsk'
'fastLane",d9a6af20-6f47-49fd-91d8-6d862924e46b,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
106,Osterholzer Heerstr.,161,28307,Bremen,53.0578,8.9483,BFT,"fuelBonus'
'mtsk'
'fastLane",1a857a75-6fec-4068-aa21-819f291ff7ea,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
107,Karlstr.,7,51379,Leverkusen,51.062,7.00481,BFT,"fuelBonus'
'mtsk'
'fastLane",496f883d-6e5c-43ff-ab73-023d3687288a,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
108,Hovestr.,40-42,48431,Rheine,52.2729,7.44058,BFT,"fuelBonus'
'mtsk'
'fastLane",5478e6ee-7a40-4521-b79a-21b1e004b795,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
109,Allersheimer Str.,5a,37603,Holzminden,51.8318,9.45416,BFT,"fuelBonus'
'mtsk'
'fastLane",458ae860-cc12-4eb6-ab50-2693adde31d4,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
110,Heeper Str.,294,33607,Bielefeld,52.0282,8.57581,BFT,"fuelBonus'
'mtsk'
'fastLane",cb872a7e-ebc8-4ec9-b8b2-75cac28220d3,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
111,Südenmauer,2,59227,Ahlen,51.7613,7.88988,BFT,"fuelBonus'
'mtsk'
'fastLane",4793ffaf-02b7-4d6f-9fb7-a3f504115823,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
112,Wernesgrüner Str.,39 c,8228,Rodewisch,50.5323,12.4315,BFT,"fuelBonus'
'mtsk'
'fastLane",5d0f2c5a-b3f1-45a9-835b-22de1a0b8ba7,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Q1
113,Blankenburger Str.,36,13156,Berlin,52.582,13.4096,BFT,"fuelBonus'
'mtsk'
'fastLane",c7565063-01dd-4181-82a9-a9012f2380ae,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Q1
114,Hauptstr.,43,33758,Schloß Holte-Stukenbrock,51.90887702,8.663936377,BFT,"fuelBonus'
'mtsk'
'fastLane",e32fc0a9-306d-4b0c-bd43-9dfa54573363,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
115,Gildehauser Str.,101,48599,Gronau,52.2177,7.03501,BFT,"fuelBonus'
'mtsk'
'fastLane",a6b4cb29-3ca4-4900-8c37-85b61cb80eb7,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
116,Mühlenstr.,96,25421,Pinneberg,53.6577,9.7768,BFT,"fuelBonus'
'mtsk'
'fastLane",8402f709-5242-4c48-9f68-226872bfc31f,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
117,Dessauer Chaussee,11,6385,Aken,51.8537,12.0554,BFT,"fuelBonus'
'mtsk'
'fastLane",175498b0-0b94-43cb-9132-7fd1c1168e07,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
118,Arnold-Overbeck-Str.,67,47139,Duisburg,51.4835,6.734,BFT,"fuelBonus'
'mtsk'
'fastLane",1180607e-b498-454f-8f06-602829b81ffb,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
119,Wiedenbrücker Str.,12,33332,Gütersloh,51.895,8.36781,BFT,"fuelBonus'
'mtsk'
'fastLane",b7a8ef15-eeef-451b-a281-72d374e066cf,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
120,Torgauer Str.,118,4347,Leipzig,51.3568,12.4376,BFT,"fuelBonus'
'mtsk'
'fastLane",25bbcf0b-95e5-4ccf-8f9c-6621673abe99,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
121,Hasporter Damm,159,27755,Delmenhorst,53.0341,8.65099,BFT,"fuelBonus'
'mtsk'
'fastLane",30f9d3d3-a41b-463e-99f8-c077f4828df0,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
122,Pampower Str.,5,19061,Schwerin,53.5892,11.4028,BFT,"fuelBonus'
'mtsk'
'fastLane",19ce5dce-9afd-4dab-bb17-1faefdd60904,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
123,Riesaer Str.,56,4328,Leipzig,51.3454,12.4493,BFT,"fuelBonus'
'mtsk'
'fastLane",0bb16757-fa71-4c60-baad-002055e7ecb2,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
124,Briesker Str.,85,1968,Senftenberg,51.50958716,13.97934079,BFT,"fuelBonus'
'mtsk'
'fastLane",6bdb7c28-eb82-4ddb-8e4f-7670896e6294,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Q1
125,Heikendorfer Weg,79,24248,Mönkeberg,54.3489,10.1879,BFT,"fuelBonus'
'mtsk'
'fastLane",28131a8e-7a0d-494b-aa2d-814862fcd3ec,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
126,Hans-Böckler-Str.,66,40764,Langenfeld,51.12203916,6.924845549,BFT,"mtsk'
'fuelBonus'
'fastLane",008baabd-1a5d-4b88-a10e-6b4515dc0331,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Wilhelm Kleffmann KG,bft
127,Hauptstr.,150,56170,Bendorf,50.4263,7.57205,BFT,"fuelBonus'
'mtsk'
'fastLane",0a332404-e6f0-400b-8691-7dcb5ac32b91,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
128,Osnabrücker Str.,158,49479,Ibbenbüren,52.2849,7.74609,BFT,"fuelBonus'
'mtsk'
'fastLane",b797220e-8434-4a25-8a53-42761e89ffb3,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
129,Heidestr.,95,42549,Velbert,51.3313,7.04033,BFT,"fuelBonus'
'mtsk'
'fastLane",3fa47a9b-b010-4f6c-b62f-eb383b21ebba,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
130,Heidbunge,3,24848,Kropp,54.3756,9.54714,BFT,"fuelBonus'
'mtsk'
'fastLane",c5d9bcf7-b264-4cb9-ad21-5d2d9e18995c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,bft
131,An Der B 92,1,7957,Langenwetzendorf,50.717236,12.112013,BFT,"fuelBonus'
'mtsk'
'fastLane",577b85e6-87ec-439e-bfb4-06af5635c980,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Tankstelle Wildetaube,bft
132,Baeyerstr.,1,24536,Neumünster,54.10063957,9.977758527,EDEKA,"mtsk'
'fastLane",910937c1-d409-404c-93e1-af6264da493e,,Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,EDEKA Tankstelle
133,Münsterstr.,45,49186,Bad Iburg,52.1518,8.038,FELTA,"fuelBonus'
'mtsk'
'fastLane",c4b50bb5-ecbc-4df8-9c78-3590f775dc7d,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
134,Mühlenstr.,30,49401,Damme,52.5231,8.19315,FELTA,"fuelBonus'
'mtsk'
'fastLane",56d93b2e-640d-4dc9-a69e-580338c33727,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
135,Bergweg,41,49393,Lohne,52.6643,8.25677,FELTA,"fuelBonus'
'mtsk'
'fastLane",cf9a3531-6a16-4c03-a7b9-2940a25cc0de,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
136,Glandorfer Str.,20,48336,Sassenberg,52.0501,8.03411,FELTA,"fuelBonus'
'mtsk'
'fastLane",ab8cc1de-63f4-46bf-b795-b188d8326520,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
137,Steinhauser Str.,14,26345,Bockhorn,53.3955,8.01392,FELTA,"fuelBonus'
'mtsk'
'fastLane",00299b2b-4fcf-454a-9dfd-871a57bfe4ff,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
138,Hauptstr.,247,28816,Fahrenhorst,52.9462,8.711,FELTA,"fuelBonus'
'mtsk'
'fastLane",36530021-6388-4a45-a2a8-ec0835ac89f6,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
139,Celler Str.,25,29525,Uelzen,52.9527,10.5482,FELTA,"fuelBonus'
'mtsk'
'fastLane",dd81a66a-9dec-4673-910a-86d5f49b7c62,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
140,Hohes Ufer,2,49624,Löningen,52.73138224,7.771730661,FELTA,"mtsk'
'fuelBonus'
'fastLane",776e1f8c-6f81-40f1-998d-f2709b76d597,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
141,Falkenrotter Str.,163,49377,Vechta,52.73181818,8.264194966,FELTA,"fuelBonus'
'mtsk'
'fastLane",366e7c35-df20-4c7e-9d98-21ceb3c5885e,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
142,Visbeker Damm,1b,49429,Visbek,52.82668255,8.304237127,FELTA,"fuelBonus'
'mtsk'
'fastLane",72e2dea2-0198-406d-a9e2-0f20a96befe1,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Feldhaus Energie GMBH & Co. KG,Felta
143,Schapers Kamp,1,31311,Uetze,52.46504375,10.19028068,Famila Tank,"fuelBonus'
'mtsk'
'fastLane",2a8ccfe6-cbd9-4f54-9628-25283628584c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,Famila Tank
144,Hauptstr.,38,49152,Bad Essen-Rabber,52.316688,8.408558965,Freie Tankstelle,"fuelBonus'
'mtsk'
'fastLane",f84b8eb8-39b3-4f08-9005-cdeea663c619,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Freie Tankstelle
145,Bielefelder Str.,31,49176,Hilter,52.1351,8.1494,Freie Tankstelle,"fuelBonus'
'mtsk'
'fastLane",2c997412-1996-44e7-b43b-d5a365dc7185,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Freie Tankstelle
146,Bahnhofstr.,16,56414,Wallmerod,50.48633709,7.949982762,Freie Tankstelle,"mtsk'
'fuelBonus'
'fastLane",3d736686-4fdc-401f-a233-9ce34f03c4fd,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Q1 Energie AG,Freie Tankstelle
